OAS3	DHX30
OAS3	EIF6
OAS3	FTSJ3
OAS3	IFRD2
OPTN	MPP1
EIF2AK2	DHX30
EIF2AK2	DICER1
EIF2AK2	EDC4
EIF2AK2	EIF6
EIF2AK2	FTSJ3
EIF2AK2	MOV10
EIF2AK2	STAU2
EIF2AK2	TARBP2
EIF2AK2	TOLLIP
EIF2AK2	ZNF346
DDX58	WRNIP1
RIPK4	TRAF7
SARM1	CCDC47
SARM1	GHITM
SARM1	IRAK2
SARM1	NLRX1
SARM1	STT3A
TBKBP1	AGO2
TBKBP1	APBA3
TBKBP1	RB1CC1
TMEM173	CCDC47
TMEM173	DDOST
TMEM173	IRAK1
TMEM173	MBOAT7
TMEM173	LTN1
TMEM173	SGPL1
TMEM173	STT3A
TMEM173	SURF4
TANK	APBA3
TBK1	AGO2
TBK1	ATG9A
TBK1	CALCOCO2
TBK1	CDC42BPG
TBK1	MIB1
TBK1	MTPAP
TBK1	OPTN
TBK1	TXLNA
TBK1	TXLNG
TOLLIP	CSTF1
TOLLIP	DZIP3
TOLLIP	IRAK2
TOLLIP	PEG10
TOLLIP	WRNIP1
TRAF1	RBCK1
TRAF1	RNF31
TRAF5	COG7
TRAF5	TRAF2
TXLNA	NACA
TXLNA	TBK1
TXLNA	TXLNB
TXLNA	TXLNG
TXLNG	TBK1
TXLNG	TXLNA
UNC93B1	CLPTM1
UNC93B1	IRAK1
UNC93B1	MBOAT7
UNC93B1	SURF4
MAVS	RIPK2
MAVS	STAT1
DHX58	EIF2AK2
EIF2AK2	DHX9
CALCOCO2	MAVS
CALCOCO2	TBK1
IKBKG	MAVS
CSNK2B	MAPK14
CSNK2B	IKBKB
MIB1	TBK1
MIB2	TBK1
MAPK14	NFKBIA
MAPK14	IKBKB
NFKBIA	MAPK14
MAPK14	CSNK2B
MAPK14	BTRC
IKBKB	CSNK2B
CSNK2B	BTRC
PSMA3	PSMC3
PSMA3	USP5
PSMA3	WDR48
PSMA3	USP14
PSMA3	PAF1
PSMA3	HDAC2
PSMA3	TBL1XR1
PSMA3	RBBP5
PSMA3	ENO1
PSMA3	WDR5
PSMA3	NCL
PSMA3	SF3A3
PSMA3	PUF60
PSMA3	EFTUD2
PSMA3	CPSF2
PSMA3	TARDBP
PSMA3	HNRNPF
PSMA3	HNRNPLL
PSMA3	HNRNPA2B1
PSMA3	HNRNPC
PSMA3	KHSRP
PSMA3	NONO
PSMA3	PTBP1
PSMA3	DDX1
PSMA3	DDX5
PSMA3	SRRT
PSMA3	CALR
PSMA3	P4HB
PSMA3	HSPA9
PSMA3	HSPD1
PSMA3	HSPA8
PSMA3	HSPA1L
PSMA3	HSP90AB1
PSMA3	HSP90AA1
PSMA3	DNAJA1
PSMA3	CCT2
PSMA3	ACTB
PSMA3	ACTN2
PSMA3	ACTN4
PSMA3	TUBA1B
PSMA3	TUBB2A
PSMA3	PRPF19
PSMA3	XRCC6
PSMA3	XRCC5
PSMA3	RUVBL1
PSMA3	HSPA5
PSMA3	ATP5B
PSMA3	ALDOA
PSMA3	AHSG
PSMA3	CKB
PSMA3	GAPDH
PSMA3	MDH2
PSMA3	MCM3
PSMA3	MCM6
PSMA3	PPM1F
PSMA3	PSMC4
PSMA3	RAD23B
PSMA3	GTF2B
PSMA3	HNRNPA1
PSMA3	PCBP2
PSMA3	IREB2
PSMA3	EEF1A1
PSMA3	EEF2
PSMA3	WARS
PSMA3	GARS
PSMA3	KARS
PSMA3	HSP90B1
PSMA3	HSPA2
PSMA3	CCT8
PSMA3	CCT4
PSMA3	CCT3
PSMA3	CCT6A
PSMA3	STIP1
PSMA3	TPI1
PSMA3	HADHB
PSMA3	PGAM1
PSMA3	SERPINA3
PSMA3	PKM
PSMA3	PGK1
PSMA3	LDHA
PSMA3	DLAT
PSMA3	MTHFD1
PSMA3	CTPS1
PSMA3	LONP1
PSMA3	GANAB
PSMA3	ASAH1
PSMA3	DONSON
PSMA3	ALB
PSMA3	TF
PSMA3	SERPINB3
IKBKB	MAPK14
PSMA3	PSMA1
PSMA3	PSMD1
PSMA3	DDX5
PSMA3	HNRNPA2B1
WWTR1	KLF5
KLF5	WWTR1
KLF5	WWP1
TNFRSF21	MATR3
TNFRSF21	WASH2P
TNFRSF21	STX11
PPP2CB	ZNF775
PPP2CB	ZFP28
PPP2CB	DOCK7
PPP2CB	C22orf39
PPP2CB	TCTEX1D2
PPP2CB	RPLP1
PPP2CB	PLXNA3
PPP2CB	ACP5
SMAD5	UBA1
SMAD5	SF3B3
HMOX2	IMMT
HMOX2	EIF3C
HMOX2	ITFG1
HMOX2	NR3C1
HMOX2	A2M
HMOX2	NKRF
HMOX2	GIT1
HMOX2	HAP1
HMOX2	KIAA1377
HMOX2	ATP5B
HMOX2	PLXNB2
HMOX2	BLOC1S2
HMOX2	JADE1
HMOX2	INPP5K
HMOX2	ZFP28
HMOX2	SHC1
HMOX2	ZNF746
HMOX2	CEBPZ
HMOX2	RBBP4
HMOX2	NDUFS2
HMOX2	SNX5
HMOX2	SNX7
RAC3	ARHGDIB
RAC3	ARHGDIA
CMTM6	DUSP10
CMTM6	XRCC6
CMTM6	SUMO2
CMTM6	ATP13A2
CMTM6	DNMT3B
CMTM6	PPBP
PAK6	MAPK14
CDK5	BAG6
CDK5	ALAS1
SNUPN	DBN1
SNUPN	MEX3B
SNUPN	RNF126
DUSP12	NR1H2
PSMA7	PSMA3
PSMA7	PSMA2
RAD23B	DEAF1
RAD23B	DBI
DNM2	HMGB1
DNM2	DNM1
DNM2	RPS2
DNM2	ATXN3
DNM2	ZBTB16
DNM2	MAN1B1
DNM2	CCT7
DNM2	RWDD2B
DNM2	CCDC90B
DNM2	DYNC1I1
DNM2	TYK2
DNM2	TIAM2
DNM2	ITSN1
DNM2	GDF9
DUSP7	EEF1A1
BAK1	DBN1
BAK1	ARHGDIA
KLF10	PIGC
KLF10	TNS1
KLF10	LRRC75A-AS1
KLF10	BOP1
KLF10	CRIP2
KLF10	LENG1
KLF10	SF3B3
KLF10	RPL14
CSNK1E	CADM4
CSNK1E	HES1
CSNK1E	GTF3C1
CSNK1E	RBX1
CSNK1E	KAT7
CSNK1E	TAOK1
CSNK1E	BBS10
CSNK1E	ZNF227
CSNK1E	PNO1
CSNK1E	C2orf44
CSNK1E	FAM110A
CSNK1E	FBP1
CSNK1E	ARHGEF1
CSNK1E	FAM83D
CSNK1E	MCC
CSNK1E	ZMYND8
BNIP3L	ROBO2
BNIP3L	GNB5
BNIP3L	KLHL23
BNIP3L	GBP2
MAPKAPK5	RPL13
MAPKAPK5	ZNF282
GABARAPL2	RPS2
GABARAPL2	KLHL5
GABARAPL2	SQSTM1
GABARAPL2	PTPRA
GABARAPL2	UBA5
GABARAPL2	AAMP
GABARAPL2	KBTBD7
GABARAPL2	YWHAZ
GABARAPL2	ATG13
GABARAPL2	ATG4B
GABARAPL2	RCN2
OSGEP	HPS6
OSGEP	PDE4DIP
OSGEP	SPRED1
OSGEP	PKP4
OSGEP	NR3C1
OSGEP	ZNF579
OSGEP	CRIP2
OSGEP	SP110
OSGEP	WDR82
OSGEP	TNS1
OSGEP	CIAPIN1
OSGEP	SF3B3
OSGEP	ZNF775
OSGEP	SHC1
OSGEP	NVL
OSGEP	LENG1
OSGEP	C19orf60
OSGEP	WIZ
OSGEP	RBM48
APCS	HES1
APCS	GOT2
MAPK8IP2	ZNF593
MAPK8IP2	AFG3L2
MAPK8IP2	KIFC2
MAPK8IP2	RBX1
MAPK8IP2	ZNF784
MAPK8IP2	ASRGL1
MAPK8IP2	SYNE2
MAPK8IP2	NDUFS6
MAPK8IP2	RAI1
MAPK8IP2	BBS10
MAPK8IP2	VCP
MAPK8IP2	YY1AP1
MAPK8IP2	SMARCB1
MAPK8IP2	EZH2
MAPK8IP2	VPS33B
MAPK8IP2	CHN1
MAPK8IP2	MAGED4B
MAPK8IP2	UNC119
MAPK8IP2	C14orf1
MAPK8IP2	FSCN1
MAPK8IP2	GBP2
MAPK8IP2	TP53BP2
MAPK8IP2	CRMP1
MAPK8IP2	PLXNA3
MAPK8IP2	MASP1
MAPK8IP2	CFL1
MAPK8IP2	ITSN1
MAPK8IP2	SMS
MAPK8IP2	RPS6KB2
TUBA1B	TOM1L1
SH3GL1	YWHAZ
SH3GL1	DPPA4
SH3GL1	SH3GL3
SH3GL1	DPYSL4
SH3GL1	SH3GL1
BAD	YWHAB
BAD	SUMO2
CBLC	NACAD
CBLC	SHC1
CBLC	SH3GL3
PIAS3	CARHSP1
PIAS3	UBA1
PIAS3	PSMC1
PIAS3	C19orf60
RPL35A	SH3GL3
MKNK1	EIF4G3
MKNK1	DDAH2
MKNK1	ATXN3
MKNK1	UBE2D1
MKNK1	PHAX
SUPT4H1	HMP19
SUPT4H1	PDLIM1
SUPT4H1	LRIF1
NUDT21	DNMT3L
NUDT21	FUNDC2
NUDT21	SF3B1
NUDT21	A2M
NUDT21	KIAA1377
NUDT21	EEF1G
NUDT21	DYNC1I1
NUDT21	EED
NUDT21	FBN3
NUDT21	FLAD1
NUDT21	SHC1
NUDT21	SLC44A1
NUDT21	KIFAP3
NUDT21	SEMA5B
NUDT21	RNF19A
NUDT21	RBM48
NUDT21	DBN1
NUDT21	ZBTB48
NUDT21	TRA2A
NUDT21	JMJD1C
NUDT21	F13A1
NUDT21	PYCR1
NUDT21	POLR2C
NUDT21	HSF4
NUDT21	RCC1
NUDT21	SHFM1
NUDT21	RPLP1
NUDT21	TLE1
NUDT21	IKZF1
NUDT21	MASP1
NUDT21	SNCAIP
NUDT21	CTNND2
NUDT21	PTN
NUDT21	NGEF
GSK3B	NAT9
GSK3B	ATXN3
GSK3B	TMEM44
GSK3B	MTOR
GSK3B	ENTPD6
GSK3B	RXRA
GSK3B	TP53
GSK3B	ADIRF
GSK3B	CSAD
GSK3B	CST6
GSK3B	GIPC1
GSK3B	SYNE4
GSK3B	BRIX1
GSK3B	EEF1G
GSK3B	GNB2
GSK3B	DNAJC13
GSK3B	C14orf1
GSK3B	PMAIP1
GSK3B	UBR1
GSK3B	LMO4
GSK3B	NSFL1C
GSK3B	GBP2
GSK3B	BAG6
GSK3B	UBE2D1
GSK3B	DNMT1
GSK3B	FEN1
GSK3B	CAMSAP3
GSK3B	GAPDH
GSK3B	TUBA1A
GSK3B	MICAL1
GSK3B	VIM
GSK3B	ZNF227
GSK3B	RSU1
GSK3B	SAP30BP
GSK3B	SPTBN4
GSK3B	MID1IP1
GSK3B	CHD3
GSK3B	TONSL
GSK3B	EIF4EBP1
GSK3B	MAP4
GSK3B	CEBPZ
GSK3B	RPLP1
GSK3B	TLE1
GSK3B	XPNPEP1
GSK3B	MTF2
GSK3B	GJB5
GSK3B	MASP1
GSK3B	PTN
GSK3B	DCTN3
GSK3B	RPS2
GSK3B	DNMT3L
GSK3B	WSB1
GSK3B	IGSF21
GSK3B	CENPB
GSK3B	RAI1
GSK3B	SLA
GSK3B	BZW2
GSK3B	EEF1A1
GSK3B	IGHM
GSK3B	FBN3
GSK3B	KIF5B
GSK3B	VPS51
GSK3B	ACSBG1
GSK3B	ADAP1
GSK3B	IQCG
GSK3B	ZNF746
GSK3B	EFTUD2
GSK3B	MGEA5
GSK3B	MED24
GSK3B	FIBP
GSK3B	FKBP14
GSK3B	LUC7L2
GSK3B	KIAA1191
GSK3B	PFKFB4
GSK3B	ATPIF1
GSK3B	ACTL6B
GSK3B	ASRGL1
GSK3B	RPL36AL
GSK3B	UBXN6
GSK3B	MPP1
GSK3B	DHX34
GSK3B	BEX1
GSK3B	UFM1
GSK3B	DEFA1
GSK3B	ZHX1
GSK3B	QARS
GSK3B	DBI
GSK3B	FAM83D
GSK3B	ZNF135
GSK3B	KHSRP
GSK3B	GPR39
GSK3B	RBPJ
GSK3B	PIM2
GSK3B	NRBP1
GSK3B	CLEC3B
YAE1D1	HNRNPA2B1
YAE1D1	NAT14
YAE1D1	ZNF579
YAE1D1	CHD3
YAE1D1	MCF2L
YAE1D1	SERPINA4
YAE1D1	HAUS5
YAE1D1	BBS10
YAE1D1	VIM
YAE1D1	KIAA1377
YAE1D1	NACAD
YAE1D1	CRMP1
YAE1D1	METTL18
YAE1D1	SLC25A33
ZBED8	HSF4
ZBED8	KIAA1377
ZBED8	EEF1G
ZBED8	EED
ZBED8	MBTPS1
MRPL44	IMMT
MRPL44	SHC1
MRPL44	CEP70
MRPL44	ITFG1
MRPL44	PI4KA
MRPL44	SEMA5B
MRPL44	VIM
MRPL44	USP22
MRPL44	PTN
MRPL44	NGEF
MRPL44	SETDB1
MRPL44	ZNF235
C7orf25	FYN
C7orf25	CEP70
C7orf25	RPL36AL
C7orf25	CRYM
C7orf25	MTOR
C7orf25	DACT1
C7orf25	RASSF1
C7orf25	HAP1
C7orf25	UBE2D1
C7orf25	PTN
C7orf25	SF3B2
C7orf25	EZH2
C7orf25	NGEF
GADD45G	MIDN
GADD45G	PDE4DIP
GADD45G	ZNF579
GADD45G	UTP14A
GADD45G	CRIP2
GADD45G	EEF1A1
GADD45G	EIF3G
GADD45G	SMARCB1
GADD45G	EZH2
GADD45G	PDIA4
GADD45G	DDAH2
GADD45G	SERPINA4
GADD45G	RDH13
GADD45G	TRMT2A
GADD45G	PHAX
GADD45G	LUC7L2
DYNC1I1	CADM4
DYNC1I1	C2orf44
DYNC1I1	FAM110A
DYNC1I1	KAT7
DYNC1I1	FBP1
DYNC1I1	TAOK1
DYNC1I1	RUNDC3B
DYNC1I1	MCC
DYNC1I1	FAM83D
DYNC1I1	RAP1GAP
DYNC1I1	DCTN1
CDC73	MCM3AP
CDC73	DDAH2
CDC73	HAP1
CDC73	CEP70
CDC73	HSF2BP
CDC73	ITFG1
CDC73	FAF1
MESDC2	BRD4
MESDC2	RFC3
MESDC2	ATP6V1E1
MESDC2	PSMA5
MESDC2	SNX5
MESDC2	KPNB1
MESDC2	SNX7
CALR	LRIF1
CALR	SMARCB1
SELENBP1	GORASP2
SELENBP1	TRA2A
SELENBP1	EED
SELENBP1	MED31
RAC2	CHGB
RAC2	AFG3L2
UBE3A	NOMO2
UBE3A	PDE1B
UBE3A	EID1
UBE3A	SUMO3
UBE3A	C11orf49
UBE3A	PARVA
UBE3A	YWHAE
UBE3A	SGK223
UBE3A	TCF19
UBE3A	HPCAL4
UBE3A	RMI1
UBE3A	TRIM65
UBE3A	POLE4
UBE3A	JADE1
UBE3A	HBA1
UBE3A	EIF4G1
UBE3A	AFTPH
UBE3A	TBC1D14
UBE3A	CEBPZ
UBE3A	YWHAZ
UBE3A	TTC3
UBE3A	PSAP
SQSTM1	PPHLN1
SQSTM1	SQSTM1
SQSTM1	BPTF
SQSTM1	UBC
NEK2	PDE4DIP
NEK2	TCF25
NEK2	IMMT
NEK2	TPM3
NEK2	EIF4A2
NEK2	MCC
NEK2	NDC80
NEK2	IFT140
NEK2	GIT1
NEK2	CCDC85A
NEK2	EDRF1
NEK2	SPTBN4
NEK2	CHGA
NEK2	DCTN1
CCL21	GOT2
PCYT2	ADAMTS10
PCYT2	CRIP2
PCYT2	SETDB1
PCYT2	DNMT3B
PCYT2	GDF9
UBE2R2	INF2
UBE2R2	PNPLA2
UBE2R2	ARHGDIA
UBE2R2	FBXW5
NDUFA12	ZNF768
CAV2	DNAJA1
TUBGCP3	IMMT
SERBP1	ITFG1
EPHA8	ZNF746
RABEPK	ZYX
RABEPK	PRKRA
RABEPK	POR
RABEPK	TMEM98
CDC25A	DUSP8
CDC25A	FAM193B
UFD1L	A2M
UFD1L	TAF1C
UFD1L	F13A1
UFD1L	TP53
UFD1L	PPHLN1
UFD1L	ANAPC2
UFD1L	NGFR
UFD1L	MASP1
UFD1L	TIAM2
UFD1L	SNX1
UFD1L	IGHM
TAF1D	IMMT
TAF1D	CEP70
TAF1D	RPL36AL
TAF1D	ITFG1
TAF1D	HSP90AB1
TAF1D	FEZ1
TAF1D	HAP1
TAF1D	TMSB4X
TAF1D	SMARCB1
TAF1D	EZH2
TAF1D	DDAH2
TAF1D	MCM3AP
TAF1D	FAM20C
TAF1D	ING5
TAF1D	UBE2D1
TAF1D	LRIF1
TAF1D	PTN
TAF1D	FAF1
TAF1D	NGEF
MAPKAPK3	RAB2A
MAPKAPK3	SUMO3
MAPKAPK3	COPS6
MAPKAPK3	SMS
MAPKAPK3	EZH2
MAPKAPK3	IGHM
ANXA4	SMPD1
ANXA4	NMT2
RPS10	WIZ
RPS10	DVL3
RPS10	HAP1
RPS10	TCF25
RPS10	EED
RPS10	XRCC6
RPS10	DNMT3B
RPS10	DMPK
RAP1B	CHGB
RAP1B	A2M
RAP1B	TP53
RAP1B	CSAD
RAP1B	PKM
RAP1B	PDHB
RAP1B	SDF4
RAP1B	DDAH2
RAP1B	APLP1
RAP1B	UNC119
RAP1B	ALAS1
RAP1B	ZNF135
RAP1B	KMT2B
RAP1B	TLE1
RAP1B	CCT7
RAP1B	LRIF1
RAP1B	FAF1
SEPT8	PPHLN1
SEPT8	KMT2B
SEPT8	JADE1
SEPT8	SH3GL3
SEPT8	A2M
SEPT8	SH3GL1
GORASP2	GOLGA2
RABAC1	NAT14
RABAC1	RABAC1
RABAC1	MCF2L
RABAC1	CMTM3
RABAC1	REEP5
RABAC1	RIN3
MEST	DBN1
MEST	CRELD2
MEST	CEP70
MEST	ZNF579
MEST	ING5
MEST	FEZ1
MEST	KIFAP3
MEST	FST
MEST	BAG6
MEST	CMTM3
MEST	ZNF205
MEST	BLOC1S2
ILK	RPL13
ILK	ZBTB48
ILK	SHC1
ILK	MIPEP
ILK	ZNF579
ILK	SERPINA4
ILK	ZNF746
ILK	SNRNP35
ILK	CKB
ILK	RNF19A
ILK	ZNF133
ILK	ZNF205
RASA1	TRMT2A
RASA1	BBS10
RASA1	ZNF579
RASA1	SERPINA4
RASA1	XRCC6
RASA1	EIF1
RASA1	EZH2
PLA2G2A	CEP70
PLA2G2A	BAG6
RDH11	ROBO2
RDH11	CA12
RDH11	BLOC1S2
RDH11	RDH11
SH3GL2	ZXDC
SH3GL2	SH3GL3
SH3GL2	PPP1R21
SH3GL2	DLGAP4
SH3GL2	F13A1
SH3GL2	LCP2
SH3GL2	ZNF219
SH3GL2	DPYSL4
SH3GL2	TIAM2
SH3GL2	SH3KBP1
SH3GL2	SH3GL1
SH3GL2	IGHM
SH3GL2	ZNF580
SH3GL2	DACT1
SH3GL2	GCH1
SH3GL2	PRR14
SH3GL2	TMEM108
SH3GL2	TYMS
SH3GL2	GSTM3
SH3GL2	MAST2
SH3GL2	DPPA4
SH3GL2	PPP6R1
SH3GL2	CLEC3B
SH3GL2	EGFL6
SH3GL2	ITSN1
DCK	RXRG
DCK	DCK
CSNK1G1	C2orf44
CSNK1G1	IKZF1
CSNK1G1	FAM219A
CSNK1G1	MKRN1
CSNK1G1	RUNDC3B
GRB7	RPS2
GRB7	ZBTB16
GRB7	A1BG
GRB7	ATP5B
GRB7	CPNE6
GRB7	PKM
GRB7	DYNC1I1
GRB7	AGAP1
GRB7	GNB2
GRB7	TMSB4X
GRB7	PDHB
GRB7	FLAD1
GRB7	DOCK7
GRB7	MSH2
GRB7	HADHB
GRB7	TLE1
GRB7	KMT2B
GRB7	FGB
GRB7	PHAX
GRB7	SETDB1
EFNA1	XRCC6
EFNA1	PPBP
CRABP1	TRA2A
CBX5	LRIF1
CBX5	ARHGDIA
PIK3CG	ZNF282
MAP2K4	MAPK9
RPS6KA3	EIF3C
RPS6KA3	ATP5J
RPS6KA3	BARX1
RPS6KA3	MASP1
RPS6KA3	SMS
NUDT3	TNNT3
NUDT3	TUBGCP4
NUDT3	WDR74
NUDT3	ITFG1
NUDT3	FXYD3
NUDT3	RNF126
NUDT3	OAT
NUDT3	DDR1
NUDT3	EEF1G
NUDT3	PDCD5
NUDT3	REEP5
NUDT3	VPS51
NUDT3	PRKD3
NUDT3	RPL17
NUDT3	UBR1
NUDT3	MCM5
NUDT3	ARL6IP1
NUDT3	NUDT5
NUDT3	NR2C1
NUDT3	DBN1
NUDT3	HES1
NUDT3	APEX1
NUDT3	TUBA1A
NUDT3	MEX3B
NUDT3	DNAJA1
NUDT3	ASB13
NUDT3	CHCHD3
NUDT3	PEX5
NUDT3	RPLP1
NUDT3	ALAS1
NUDT3	XPNPEP1
NUDT3	MAF1
NUDT3	CCL11
KEL	TUBA1A
MAPK8	ZNF605
MAPK8	DUSP8
MAPK8	FAM193B
MAPK8	BMPR2
MAPK8	PNRC1
MAPK8	HSPA8
MAPK8	CCDC88C
MAPK8	ZNF219
MAPK8	RBM15
MAPK8	SCAND1
PTPRO	YWHAZ
PTPRO	SH3GL3
PTPRO	DPYSL4
PTPRO	DPPA4
PTPRO	SH3GL1
MAP2K5	ASRGL1
RPS6KA1	DDAH2
RPS6KA1	ATXN3
RPS6KA1	MPP1
RPS6KA1	PPM1G
RPS6KA1	TTK
RPS6KA1	GBP2
RPS6KA1	SRSF5
RPS6KA1	PHAX
RPS6KA1	VCP
RPS6KA1	CFL1
RPS6KA1	CCT4
RAC1	ARHGDIB
RAC1	BAG6
RAC1	ARHGDIA
UROD	VIM
UROD	CHD3
UROD	HMGXB4
UROD	FAF1
PPP1R3C	SGTA
CSNK2B	BCCIP
CSNK2B	SARNP
CSNK2B	ADD1
CSNK2B	COL4A2
CSNK2B	ATG101
CSNK2B	RXRA
CSNK2B	SUMO2
CSNK2B	HEXB
CSNK2B	DENND5A
CSNK2B	KIF2C
CSNK2B	SYNE4
CSNK2B	LRP5L
CSNK2B	ABHD4
CSNK2B	SDHA
CSNK2B	PPID
CSNK2B	DACT1
CSNK2B	LMO4
CSNK2B	GBP2
CSNK2B	ZNF71
CSNK2B	ACTR5
CSNK2B	NOTCH3
CSNK2B	TP53BP2
CSNK2B	BAG6
CSNK2B	DNMT1
CSNK2B	PLXNA3
CSNK2B	ITSN1
CSNK2B	PTPRK
CSNK2B	ERCC8
CSNK2B	VDAC1
CSNK2B	ODC1
CSNK2B	TSEN54
CSNK2B	VRK3
CSNK2B	FBXL5
CSNK2B	STK16
CSNK2B	WFIKKN1
CSNK2B	C9orf114
CSNK2B	PROC
CSNK2B	TLE1
CSNK2B	TCEAL7
CSNK2B	RFC1
CSNK2B	ACTR1B
CSNK2B	ZNF784
CSNK2B	UTP14A
CSNK2B	PYROXD2
CSNK2B	DALRD3
CSNK2B	CENPB
CSNK2B	RNF126
CSNK2B	CCDC115
CSNK2B	RPL13
CSNK2B	APLP1
CSNK2B	EIF6
CSNK2B	ADRBK1
CSNK2B	GNB5
CSNK2B	MGEA5
CSNK2B	CPNE7
CSNK2B	SIMC1
CSNK2B	MOXD1
CSNK2B	C6orf136
CSNK2B	ANGPT2
CSNK2B	CPSF3L
CSNK2B	KDM6B
CSNK2B	PFKFB4
CSNK2B	IER3IP1
CSNK2B	STAU1
CSNK2B	TCTEX1D2
CSNK2B	ACTL6B
CSNK2B	LCK
CSNK2B	WDR1
CSNK2B	CIC
CSNK2B	WDR18
CSNK2B	LEPR
CSNK2B	NMT2
CSNK2B	RPA1
CSNK2B	PDS5A
CSNK2B	UPF1
CSNK2B	NAP1L1
CSNK2B	CHRNA4
CSNK2B	MPP2
CSNK2B	TUBB2B
CSNK2B	GLB1
CSNK2B	PITPNA
CSNK2B	NRBP1
BCL2L1	ZFYVE1
BCL2L1	TP53
BCL2L1	METTL23
BCL2L1	PPHLN1
BCL2L1	ZNF219
BCL2L1	EDRF1
BCL2L1	PDIA4
BCL2L1	GLOD4
BCL2L1	RBM5
BCL2L1	PLD3
BCL2L1	DOCK7
BCL2L1	ZHX1
BCL2L1	UBR1
BCL2L1	FBP1
BCL2L1	TLE1
BCL2L1	ACTB
BCL2L1	TP53BP2
BCL2L1	LARP1
BCL2L1	PTN
DAZAP2	UBA52
DAZAP2	CEP70
DAZAP2	COL4A2
DAZAP2	SQSTM1
DAZAP2	CDK4
DAZAP2	WDR73
DAZAP2	MED31
DAZAP2	TLE1
DAZAP2	COL4A5
DAZAP2	FBN3
BID	C14orf1
BID	GAPDH
BID	ZHX1
BID	CRNKL1
BID	GBP2
BID	PLEKHM1
BID	TUBB2B
BID	TLE1
BID	RBM48
BID	CRMP1
BID	SETDB1
BID	FBN3
ASPSCR1	PHAX
ASPSCR1	VCP
NSFL1C	PHAX
NSFL1C	VCP
NSFL1C	DBI
CASP2	RAI1
CASP2	EEF1A1
CASP2	RXRA
TAC1	BAG6
TAC1	XRCC6
TAC1	CENPB
SERPINH1	FEZ1
SERPINH1	HMP19
SERPINH1	CEP70
SERPINH1	BAG6
RELA	RPL13
RELA	MAPK14
DCTN1	KIAA0408
GAPDH	RBM5
GAPDH	KARS
GAPDH	HES1
GAPDH	ACTC1
GAPDH	GOT2
GAPDH	NFYC
GAPDH	OSMR
GAPDH	OSTF1
GAPDH	YWHAE
PDK1	XRCC6
FZD4	BAG6
FAM118B	SPRED1
FAM118B	CEP70
FAM118B	ITFG1
FAM118B	CTSB
FAM118B	MED31
FAM118B	VIM
FAM118B	KIAA1377
FAM118B	TMSB4X
FAM118B	GNB2
FAM118B	MCM3AP
FAM118B	SHC1
FAM118B	FAM20C
FAM118B	ING5
FAM118B	QARS
FAM118B	ZNF746
FAM118B	SEMA5B
FAM118B	RBM48
FAM118B	NGEF
FAM118B	SETDB1
FAM118B	ZNF235
APOC1	HMP19
RPS27	ENOPH1
RPS27	MARS
RPS27	RTN4
RPS27	C2orf44
RPS27	HMP19
RPS27	NACAD
RPS27	PPBP
ATP1B1	KMT2B
ATP1B1	TRMT2A
ATP1B1	DDAH2
ATP1B1	PSME1
ATP1B1	CRIP2
ATP1B1	EZH2
CENPU	EIF4G1
CENPU	LAMC1
CENPU	ROBO2
CENPU	XRCC6
CENPU	PGRMC1
CENPU	TUBB2B
CENPU	GIT1
CENPU	SPTBN4
CENPU	PLXNB2
CENPU	NDUFS2
SNCA	PDE4DIP
SNCA	APLP1
SNCA	DOCK7
SNCA	GAPDH
SNCA	CDK4
SNCA	A1BG
SNCA	EEF1A1
SNCA	EIF3G
SNCA	SDF4
KCNE3	GOLM1
KCNE3	POLA2
KCNE3	GAPDH
KCNE3	C11orf68
KCNE3	KIF5A
KCNE3	QARS
KCNE3	SLC44A1
KCNE3	RASSF1
KCNE3	LRIF1
KCNE3	EEF1A1
MOB3B	PPBP
RPP14	DOCK7
RPP14	A2M
RPP14	MSH2
RPP14	WIZ
RPP14	KMT2B
RPP14	PSME1
RPP14	ATP5B
RPP14	CAPZB
RPP14	PKM
RPP14	NOVA1
PAM16	FEZ1
PAM16	MRFAP1
PAM16	GPM6A
PAM16	CEP70
PAM16	BLOC1S2
PAM16	DNMT3B
PAM16	PGRMC1
XRCC6	KIAA0408
XRCC6	EID1
XRCC6	VBP1
NCK2	MASP1
H2AFX	OTUB1
H2AFX	QARS
H2AFX	TAF1C
H2AFX	A2M
H2AFX	ACTB
H2AFX	TAF5L
H2AFX	NGFR
H2AFX	MASP1
H2AFX	TIAM2
H2AFX	COPG1
PRKCZ	ZNF71
PRKCZ	UTP14A
PRKCZ	NMT2
PRKCZ	YWHAB
PRKCZ	DENND5A
PRKCZ	CCDC115
RPS6KB1	DPPA4
RPS6KB1	CLEC3B
GRB10	NOA1
CSNK1D	HN1L
PRKAR1A	CBS
PRKAR1A	NELL2
PRKAR1A	C2orf44
PRKAR1A	BAHD1
PRKAR1A	ZBED1
SDHC	XRCC6
SDHC	ARHGDIA
PLEKHJ1	FAM109A
PLEKHJ1	DNMT3B
PLEKHJ1	PPBP
SH3GL3	SH3GL3
CBS	CBS
PKN1	ZNF282
PKN1	SPRR2D
INPP1	DYNLL1
RPS6KA5	DDAH2
RPS6KA5	ERH
RPS6KA5	UNC119
RPS6KA5	ZNF775
RPS6KA5	ACTG1
RPS6KA5	ROBO2
RPS6KA5	PDLIM1
RPS6KA5	RAI1
